"","Breakout","Immersion","Peak","Frustration","Invangelist"
"7632","0",4.18,4.323,1.43791666666667,5
"7633","1",4.06230769230769,4.05461538461538,1.45678571428571,4
"7634","0",4.15035714285714,4.00066666666667,1.48931034482759,7
"7635","1",4.06230769230769,4.18071428571429,1.5041935483871,7
"7636","0",4.115,4.056,1.45392857142857,4
"7637","1",4.24448275862069,4.01785714285714,1.48931034482759,7
"7638","0",4.18,4.04166666666667,1.48931034482759,6
"7639","1",4.24448275862069,4.26666666666667,1.43866666666667,5
"7640","0",4.119,4.056,1.445,6
"7641","0",4.03588235294118,4.15677419354839,1.48529411764706,7
"7642","0",4.115,4.15677419354839,1.46178571428571,2
"7643","0",4.18,4.19791666666667,1.45233333333333,8
"7644","0",4.01964285714286,4.25366666666667,1.48529411764706,9
"7645","1",4.151,4.323,1.50333333333333,8
"7646","1",4.09096774193548,4.18071428571429,1.43791666666667,6
"7647","0",4.19266666666667,4.323,1.473,6
"7648","1",4.151,4.04206896551724,1.49928571428571,7
"7649","0",4.123,4.056,1.49928571428571,5
"7650","1",4.10344827586207,4.00066666666667,1.46571428571429,7
"7651","0",4.13034482758621,4.01214285714286,1.49066666666667,3
"7652","1",4.19125,4.23678571428571,1.43791666666667,8
"7653","1",4.24448275862069,4.09833333333333,1.43791666666667,5
"7654","1",4.234,4.09833333333333,1.45233333333333,6
"7655","0",4.08806451612903,4.23612903225806,1.50423076923077,6
"7656","0",4.01964285714286,4.35827586206897,1.46033333333333,2
"7657","0",4.13034482758621,4.056,1.48931034482759,6
"7658","0",4.18,4.323,1.46178571428571,5
"7659","1",4.16733333333333,4.04206896551724,1.48931034482759,6
"7660","0",4.19266666666667,4.04166666666667,1.45392857142857,6
"7661","0",4.03588235294118,4.35827586206897,1.45678571428571,5
"7662","1",4.09096774193548,4.00066666666667,1.45392857142857,3
"7663","0",3.98612903225806,4.00066666666667,1.46033333333333,7
"7664","1",4.27266666666667,4.01785714285714,1.49928571428571,7
"7665","1",4.18827586206897,4.25666666666667,1.45233333333333,7
"7666","0",4.119,4.23612903225806,1.43791666666667,7
"7667","1",4.18827586206897,4.04206896551724,1.48931034482759,6
"7668","1",4.22357142857143,4.07310344827586,1.43766666666667,8
"7669","0",3.98612903225806,4.23612903225806,1.56516129032258,6
"7670","1",4.09096774193548,4.08176470588235,1.473,9
"7671","0",4.123,4.056,1.48931034482759,2
"7672","0",3.98612903225806,4.23612903225806,1.45678571428571,2
"7673","0",4.115,4.01214285714286,1.46571428571429,3
"7674","0",4.119,4.25366666666667,1.43766666666667,5
"7675","1",4.09096774193548,4.23612903225806,1.46741935483871,2
"7676","1",4.09096774193548,4.35827586206897,1.43791666666667,5
"7677","0",4.19266666666667,4.19791666666667,1.473,6
"7678","1",4.21766666666667,3.968,1.48931034482759,3
"7679","1",4.06230769230769,4.35827586206897,1.56516129032258,6
"7680","0",4.119,4.01214285714286,1.472,3
"7681","0",4.123,4.05461538461538,1.472,4
"7682","1",4.10344827586207,4.35827586206897,1.45233333333333,2
"7683","1",4.22357142857143,4.26666666666667,1.50333333333333,6
"7684","0",4.123,4.17967741935484,1.46741935483871,2
"7685","0",4.03588235294118,4.08176470588235,1.5041935483871,2
"7686","0",4.119,4.00066666666667,1.45392857142857,7
"7687","0",4.123,4.08176470588235,1.41965517241379,5
"7688","1",4.19125,4.25666666666667,1.46741935483871,8
"7689","1",4.19125,4.323,1.43965517241379,5
"7690","0",4.123,4.056,1.45392857142857,6
"7691","1",4.05866666666667,4.08176470588235,1.50423076923077,5
"7692","0",4.01964285714286,3.91892857142857,1.48529411764706,3
"7693","1",4.16733333333333,4.04166666666667,1.445,7
"7694","1",4.19125,4.23678571428571,1.473,7
"7695","0",4.115,4.08176470588235,1.41965517241379,5
"7696","1",4.27266666666667,4.07310344827586,1.46741935483871,6
"7697","1",4.22357142857143,3.968,1.49066666666667,7
"7698","0",4.08806451612903,4.056,1.45678571428571,6
"7699","0",4.08806451612903,4.18071428571429,1.45678571428571,2
"7700","1",4.19125,4.04166666666667,1.49928571428571,8
"7701","1",4.22357142857143,3.968,1.445,3
"7702","1",4.27266666666667,3.968,1.445,2
"7703","1",4.18827586206897,4.04206896551724,1.45392857142857,5
"7704","0",4.13034482758621,4.11137931034483,1.43766666666667,7
"7705","0",4.123,4.01214285714286,1.48931034482759,7
"7706","1",4.06230769230769,4.056,1.48529411764706,4
"7707","1",4.09096774193548,4.00066666666667,1.49066666666667,3
"7708","0",4.119,4.05461538461538,1.472,5
"7709","0",3.98612903225806,4.05461538461538,1.48529411764706,5
"7710","1",4.09096774193548,3.91892857142857,1.48931034482759,2
"7711","1",4.19125,4.25666666666667,1.43791666666667,6
"7712","0",4.13034482758621,3.91892857142857,1.48931034482759,7
"7713","0",4.03588235294118,4.25366666666667,1.46033333333333,5
"7714","1",4.22357142857143,4.01785714285714,1.472,7
"7715","1",4.18827586206897,4.04206896551724,1.48931034482759,7
"7716","0",4.08806451612903,4.08176470588235,1.48529411764706,6
"7717","1",4.22357142857143,4.09833333333333,1.43766666666667,6
"7718","1",4.05866666666667,4.18071428571429,1.45678571428571,5
"7719","0",4.123,4.17967741935484,1.43965517241379,5
"7720","0",4.01964285714286,3.91892857142857,1.5041935483871,7
"7721","0",4.18,4.323,1.46178571428571,6
"7722","0",4.123,4.08176470588235,1.473,6
"7723","0",4.13034482758621,4.08176470588235,1.46741935483871,4
"7724","0",4.18,4.19791666666667,1.45233333333333,6
"7725","1",4.21766666666667,4.07310344827586,1.45233333333333,6
"7726","1",4.05866666666667,3.91892857142857,1.50423076923077,3
"7727","1",4.27266666666667,4.07310344827586,1.46741935483871,6
"7728","1",4.21766666666667,4.07310344827586,1.43866666666667,7
"7729","1",4.22357142857143,4.09833333333333,1.43866666666667,6
"7730","1",4.19125,4.04166666666667,1.48931034482759,6
"7731","0",4.19266666666667,4.04166666666667,1.48931034482759,6
"7732","1",4.24448275862069,4.26666666666667,1.43791666666667,8
"7733","1",4.21766666666667,4.09833333333333,1.46178571428571,7
"7734","0",4.15035714285714,4.15677419354839,1.45655172413793,6
"7735","0",4.115,3.91892857142857,1.46571428571429,3
"7736","1",4.234,4.26666666666667,1.473,8
"7737","1",4.27266666666667,4.09833333333333,1.45655172413793,7
"7738","1",4.10344827586207,4.11137931034483,1.50333333333333,6
"7739","1",4.151,4.323,1.43965517241379,6
"7740","1",4.18827586206897,4.23678571428571,1.50333333333333,7
"7741","0",4.13034482758621,4.17967741935484,1.43766666666667,2
"7742","1",4.22357142857143,4.07310344827586,1.43791666666667,6
"7743","1",4.234,4.01785714285714,1.445,2
"7744","1",4.21766666666667,4.26666666666667,1.50333333333333,8
"7745","0",4.115,4.00066666666667,1.45392857142857,7
"7746","0",4.01964285714286,4.35827586206897,1.46033333333333,6
"7747","1",4.24448275862069,4.07310344827586,1.43965517241379,8
"7748","1",4.05866666666667,4.01214285714286,1.45678571428571,3
"7749","1",4.09096774193548,4.23612903225806,1.50333333333333,2
"7750","1",4.06230769230769,4.15677419354839,1.56516129032258,5
"7751","0",4.13034482758621,4.35827586206897,1.41965517241379,4
"7752","0",4.123,4.01214285714286,1.45392857142857,7
"7753","0",4.19266666666667,4.25666666666667,1.45655172413793,8
"7754","1",4.22357142857143,4.01785714285714,1.45392857142857,7
"7755","0",4.115,4.01214285714286,1.48931034482759,7
"7756","1",4.10344827586207,4.25366666666667,1.46741935483871,6
"7757","1",4.06230769230769,4.11137931034483,1.56516129032258,2
"7758","0",4.15035714285714,4.15677419354839,1.43965517241379,7
"7759","1",4.22357142857143,3.968,1.45392857142857,7
"7760","1",4.09096774193548,4.11137931034483,1.45655172413793,6
"7761","1",4.16733333333333,4.23678571428571,1.43965517241379,5
"7762","0",4.01964285714286,4.23612903225806,1.48529411764706,2
"7763","0",4.08806451612903,4.05461538461538,1.50423076923077,5
"7764","0",4.19266666666667,4.323,1.43965517241379,8
"7765","0",4.15035714285714,4.056,1.45392857142857,7
"7766","0",4.01964285714286,4.05461538461538,1.50423076923077,6
"7767","1",4.22357142857143,4.09833333333333,1.43766666666667,7
"7768","0",3.98612903225806,4.11137931034483,1.45678571428571,4
"7769","1",4.19125,4.23678571428571,1.43766666666667,7
"7770","1",4.21766666666667,4.09833333333333,1.50333333333333,7
"7771","1",4.24448275862069,4.07310344827586,1.41965517241379,6
"7772","0",3.98612903225806,4.05461538461538,1.45678571428571,6
"7773","0",4.115,4.08176470588235,1.46178571428571,2
"7774","1",4.234,4.07310344827586,1.46178571428571,8
"7775","1",4.151,4.23678571428571,1.46178571428571,5
"7776","1",4.16733333333333,4.323,1.473,5
"7777","1",4.27266666666667,4.09833333333333,1.50333333333333,8
"7778","1",4.24448275862069,3.968,1.49066666666667,7
"7779","1",4.19125,4.23678571428571,1.45655172413793,8
"7780","1",4.27266666666667,4.09833333333333,1.473,6
"7781","0",4.123,4.35827586206897,1.50333333333333,5
"7782","0",4.119,4.18071428571429,1.43791666666667,2
"7783","1",4.16733333333333,4.19791666666667,1.46741935483871,7
"7784","1",4.151,4.04166666666667,1.45392857142857,6
"7785","0",4.03588235294118,4.18071428571429,1.45678571428571,5
"7786","0",4.03588235294118,4.23612903225806,1.46033333333333,7
"7787","0",4.15035714285714,4.11137931034483,1.46178571428571,6
"7788","0",4.19266666666667,4.19791666666667,1.50333333333333,8
"7789","1",4.22357142857143,4.01785714285714,1.49066666666667,7
"7790","0",4.115,4.35827586206897,1.43766666666667,6
"7791","0",4.15035714285714,4.01214285714286,1.49066666666667,7
"7792","1",4.234,4.09833333333333,1.43766666666667,8
"7793","1",4.151,4.25666666666667,1.43766666666667,7
"7794","0",4.15035714285714,4.08176470588235,1.43791666666667,5
"7795","1",4.27266666666667,3.968,1.445,2
"7796","1",4.06230769230769,3.91892857142857,1.48529411764706,3
"7797","1",4.21766666666667,4.26666666666667,1.41965517241379,7
"7798","1",4.22357142857143,4.07310344827586,1.45233333333333,7
"7799","1",4.18827586206897,4.323,1.45233333333333,7
"7800","1",4.22357142857143,4.26666666666667,1.46178571428571,6
"7801","1",4.06230769230769,4.25366666666667,1.50423076923077,5
"7802","0",4.13034482758621,4.05461538461538,1.48931034482759,6
"7803","1",4.09096774193548,4.35827586206897,1.46178571428571,2
"7804","1",4.24448275862069,4.07310344827586,1.41965517241379,6
"7805","1",4.05866666666667,4.18071428571429,1.45678571428571,9
"7806","0",4.19266666666667,4.23678571428571,1.473,6
"7807","1",4.234,4.26666666666667,1.41965517241379,6
"7808","1",4.16733333333333,4.04206896551724,1.445,7
"7809","1",4.10344827586207,4.11137931034483,1.41965517241379,6
"7810","0",4.123,4.15677419354839,1.46178571428571,6
"7811","0",4.19266666666667,4.19791666666667,1.43866666666667,6
"7812","0",4.13034482758621,4.08176470588235,1.46178571428571,9
"7813","0",4.08806451612903,4.35827586206897,1.56516129032258,6
"7814","1",4.05866666666667,4.00066666666667,1.50423076923077,2
"7815","0",4.18,4.323,1.46741935483871,7
"7816","1",4.05866666666667,4.23612903225806,1.46033333333333,7
"7817","1",4.234,4.01785714285714,1.45392857142857,7
"7818","0",3.98612903225806,4.15677419354839,1.5041935483871,2
"7819","0",4.19266666666667,4.19791666666667,1.41965517241379,6
"7820","1",4.05866666666667,4.17967741935484,1.50423076923077,2
"7821","0",4.19266666666667,4.323,1.43866666666667,7
"7822","1",4.05866666666667,4.17967741935484,1.56516129032258,9
"7823","0",4.19266666666667,4.04206896551724,1.46571428571429,6
"7824","0",4.115,4.00066666666667,1.472,3
"7825","0",4.03588235294118,4.18071428571429,1.50423076923077,2
"7826","1",4.27266666666667,4.26666666666667,1.43766666666667,8
"7827","1",4.27266666666667,4.07310344827586,1.43766666666667,5
"7828","1",4.19125,4.323,1.50333333333333,6
"7829","0",4.13034482758621,4.25366666666667,1.50333333333333,2
"7830","1",4.09096774193548,4.15677419354839,1.46741935483871,4
"7831","1",4.16733333333333,4.19791666666667,1.45233333333333,6
"7832","1",4.09096774193548,4.11137931034483,1.43965517241379,6
"7833","0",4.115,4.17967741935484,1.41965517241379,9
"7834","0",4.03588235294118,4.00066666666667,1.5041935483871,7
"7835","0",3.98612903225806,4.05461538461538,1.50423076923077,5
"7836","0",4.123,4.35827586206897,1.473,2
"7837","0",4.13034482758621,4.18071428571429,1.473,4
"7838","0",4.01964285714286,4.01214285714286,1.48529411764706,3
"7839","1",4.09096774193548,4.05461538461538,1.49066666666667,5
"7840","1",4.05866666666667,4.35827586206897,1.5041935483871,2
"7841","0",4.123,4.01214285714286,1.45392857142857,3
"7842","0",4.03588235294118,4.15677419354839,1.5041935483871,9
"7843","0",4.15035714285714,4.01214285714286,1.49066666666667,3
"7844","1",4.10344827586207,4.056,1.45392857142857,6
"7845","0",4.13034482758621,4.11137931034483,1.43766666666667,5
"7846","0",4.115,3.91892857142857,1.445,7
"7847","0",4.13034482758621,4.056,1.46571428571429,9
"7848","0",4.13034482758621,4.17967741935484,1.50333333333333,7
"7849","0",4.03588235294118,4.18071428571429,1.48529411764706,6
"7850","1",4.27266666666667,4.07310344827586,1.43965517241379,6
"7851","1",4.151,4.04206896551724,1.49066666666667,7
"7852","1",4.22357142857143,4.09833333333333,1.43791666666667,6
"7853","1",4.22357142857143,3.968,1.445,7
"7854","1",4.19125,4.04166666666667,1.445,7
"7855","1",4.22357142857143,4.01785714285714,1.445,2
"7856","1",4.05866666666667,4.00066666666667,1.5041935483871,2
"7857","0",4.119,4.15677419354839,1.45233333333333,2
"7858","1",4.151,4.23678571428571,1.43766666666667,7
"7859","0",4.13034482758621,4.05461538461538,1.48931034482759,2
"7860","1",4.09096774193548,4.01214285714286,1.48931034482759,2
"7861","0",4.13034482758621,4.08176470588235,1.46741935483871,5
"7862","1",4.22357142857143,3.968,1.48931034482759,3
"7863","1",4.16733333333333,4.19791666666667,1.45233333333333,6
"7864","1",4.05866666666667,4.00066666666667,1.56516129032258,7
"7865","0",4.123,4.056,1.45392857142857,5
"7866","0",4.08806451612903,4.18071428571429,1.56516129032258,5
"7867","0",4.115,4.00066666666667,1.472,7
"7868","0",4.03588235294118,4.15677419354839,1.5041935483871,2
"7869","1",4.06230769230769,4.17967741935484,1.50423076923077,2
"7870","1",4.16733333333333,4.04206896551724,1.48931034482759,5
"7871","1",4.21766666666667,3.968,1.49928571428571,2
"7872","0",4.119,4.11137931034483,1.50333333333333,2
"7873","0",3.98612903225806,4.11137931034483,1.56516129032258,2
"7874","1",4.09096774193548,4.17967741935484,1.45655172413793,2
"7875","0",4.18,4.323,1.43791666666667,8
"7876","1",4.151,4.323,1.473,8
"7877","1",4.19125,4.04206896551724,1.45392857142857,6
"7878","0",4.03588235294118,4.05461538461538,1.45678571428571,5
"7879","1",4.234,4.26666666666667,1.43766666666667,6
"7880","0",4.08806451612903,4.00066666666667,1.5041935483871,2
"7881","0",4.13034482758621,4.01214285714286,1.45392857142857,7
"7882","0",4.01964285714286,4.08176470588235,1.50423076923077,2
"7883","0",4.03588235294118,4.25366666666667,1.46033333333333,5
"7884","1",4.22357142857143,4.26666666666667,1.43791666666667,6
"7885","0",3.98612903225806,4.18071428571429,1.46033333333333,2
"7886","0",4.119,4.15677419354839,1.45655172413793,2
"7887","0",4.19266666666667,4.323,1.43766666666667,6
"7888","1",4.16733333333333,4.19791666666667,1.473,6
"7889","1",4.09096774193548,4.01214285714286,1.445,7
"7890","1",4.16733333333333,4.19791666666667,1.43866666666667,6
"7891","1",4.05866666666667,4.00066666666667,1.45678571428571,3
"7892","1",4.10344827586207,4.23612903225806,1.46178571428571,5
"7893","1",4.21766666666667,4.01785714285714,1.472,2
"7894","0",3.98612903225806,4.08176470588235,1.5041935483871,9
"7895","0",3.98612903225806,4.23612903225806,1.45678571428571,9
"7896","1",4.05866666666667,3.91892857142857,1.46033333333333,2
"7897","1",4.16733333333333,4.323,1.50333333333333,8
"7898","1",4.05866666666667,4.18071428571429,1.48529411764706,5
"7899","1",4.09096774193548,4.05461538461538,1.445,6
"7900","1",4.10344827586207,4.05461538461538,1.46571428571429,6
"7901","0",4.15035714285714,4.23612903225806,1.46741935483871,7
"7902","0",4.08806451612903,4.11137931034483,1.46033333333333,5
"7903","0",4.13034482758621,4.35827586206897,1.45655172413793,5
"7904","1",4.09096774193548,4.08176470588235,1.46741935483871,5
"7905","0",4.115,4.05461538461538,1.46571428571429,5
"7906","1",4.10344827586207,4.056,1.445,6
"7907","1",4.24448275862069,4.09833333333333,1.43965517241379,6
"7908","1",4.09096774193548,4.35827586206897,1.43766666666667,4
"7909","1",4.22357142857143,4.07310344827586,1.43791666666667,5
"7910","0",4.119,4.23612903225806,1.45655172413793,6
"7911","1",4.151,4.04206896551724,1.472,8
"7912","1",4.09096774193548,4.08176470588235,1.43965517241379,2
"7913","1",4.19125,4.04166666666667,1.49066666666667,6
"7914","1",4.22357142857143,3.968,1.49928571428571,3
"7915","0",4.115,4.00066666666667,1.48931034482759,3
"7916","0",4.119,4.35827586206897,1.43791666666667,2
"7917","1",4.21766666666667,3.968,1.49066666666667,3
"7918","0",4.08806451612903,4.05461538461538,1.46033333333333,2
"7919","1",4.18827586206897,4.04206896551724,1.48931034482759,5
"7920","1",4.06230769230769,4.056,1.50423076923077,2
"7921","0",4.18,4.04166666666667,1.49066666666667,8
"7922","0",4.123,4.23612903225806,1.41965517241379,7
"7923","0",3.98612903225806,4.25366666666667,1.50423076923077,5
"7924","0",4.13034482758621,4.08176470588235,1.50333333333333,2
"7925","1",4.18827586206897,4.19791666666667,1.45655172413793,6
"7926","1",4.27266666666667,4.09833333333333,1.45233333333333,6
"7927","1",4.10344827586207,4.01214285714286,1.472,7
"7928","1",4.09096774193548,4.05461538461538,1.48931034482759,6
"7929","1",4.19125,4.23678571428571,1.43766666666667,6
"7930","0",4.03588235294118,4.17967741935484,1.56516129032258,9
"7931","0",3.98612903225806,4.00066666666667,1.48529411764706,7
"7932","1",4.151,4.04166666666667,1.472,7
"7933","0",3.98612903225806,4.18071428571429,1.46033333333333,5
"7934","0",4.03588235294118,4.17967741935484,1.46033333333333,6
"7935","1",4.234,3.968,1.472,3
"7936","1",4.22357142857143,3.968,1.445,7
"7937","1",4.27266666666667,3.968,1.472,7
"7938","1",4.06230769230769,4.18071428571429,1.45678571428571,9
"7939","1",4.09096774193548,4.00066666666667,1.445,7
"7940","0",4.08806451612903,4.01214285714286,1.56516129032258,7
"7941","0",4.13034482758621,4.17967741935484,1.473,2
"7942","1",4.234,4.01785714285714,1.45392857142857,2
"7943","0",4.13034482758621,4.18071428571429,1.45655172413793,5
"7944","0",4.03588235294118,4.15677419354839,1.50423076923077,2
"7945","0",4.13034482758621,4.15677419354839,1.473,9
"7946","0",4.03588235294118,4.15677419354839,1.46033333333333,2
"7947","1",4.151,4.19791666666667,1.43866666666667,5
"7948","1",4.06230769230769,4.08176470588235,1.48529411764706,2
"7949","1",4.27266666666667,4.07310344827586,1.46178571428571,8
"7950","1",4.24448275862069,4.09833333333333,1.43866666666667,6
"7951","1",4.22357142857143,4.07310344827586,1.43866666666667,6
"7952","0",4.18,4.04166666666667,1.472,5
"7953","1",4.05866666666667,4.05461538461538,1.48529411764706,9
"7954","1",4.10344827586207,4.23612903225806,1.46178571428571,5
"7955","1",4.19125,4.23678571428571,1.46178571428571,5
"7956","0",4.18,4.323,1.45233333333333,6
"7957","0",4.15035714285714,4.17967741935484,1.473,6
"7958","0",4.01964285714286,4.11137931034483,1.46033333333333,2
"7959","1",4.16733333333333,4.323,1.43766666666667,6
"7960","0",3.98612903225806,4.17967741935484,1.48529411764706,5
"7961","1",4.19125,4.323,1.45655172413793,8
"7962","0",4.19266666666667,4.04166666666667,1.46571428571429,6
"7963","1",4.21766666666667,4.26666666666667,1.41965517241379,5
"7964","0",3.98612903225806,4.23612903225806,1.46033333333333,9
"7965","1",4.06230769230769,4.25366666666667,1.48529411764706,9
"7966","1",4.05866666666667,4.15677419354839,1.50423076923077,4
"7967","0",4.03588235294118,4.01214285714286,1.46033333333333,7
"7968","1",4.05866666666667,4.01214285714286,1.48529411764706,2
"7969","0",4.19266666666667,4.323,1.46178571428571,6
"7970","1",4.09096774193548,4.17967741935484,1.43866666666667,6
"7971","1",4.06230769230769,4.23612903225806,1.45678571428571,4
"7972","1",4.234,4.07310344827586,1.43866666666667,6
"7973","1",4.24448275862069,4.26666666666667,1.43766666666667,5
"7974","1",4.234,4.09833333333333,1.46741935483871,8
"7975","0",4.03588235294118,4.35827586206897,1.5041935483871,9
"7976","0",4.15035714285714,4.05461538461538,1.445,6
"7977","0",4.123,4.05461538461538,1.445,9
"7978","1",4.05866666666667,4.056,1.46033333333333,5
"7979","1",4.27266666666667,4.09833333333333,1.45233333333333,8
"7980","0",4.18,4.323,1.45233333333333,5
"7981","1",4.27266666666667,4.07310344827586,1.41965517241379,6
"7982","1",4.09096774193548,4.17967741935484,1.473,5
"7983","1",4.16733333333333,4.04206896551724,1.45392857142857,7
"7984","1",4.151,4.19791666666667,1.43866666666667,8
"7985","1",4.22357142857143,4.09833333333333,1.50333333333333,5
"7986","1",4.05866666666667,4.00066666666667,1.46033333333333,3
"7987","1",4.10344827586207,4.23612903225806,1.50333333333333,9
"7988","1",4.09096774193548,4.15677419354839,1.43791666666667,7
"7989","1",4.19125,4.19791666666667,1.45233333333333,8
"7990","1",4.10344827586207,4.25366666666667,1.43965517241379,5
"7991","1",4.234,4.26666666666667,1.473,8
"7992","1",4.18827586206897,4.04166666666667,1.472,6
"7993","0",4.123,3.91892857142857,1.472,2
"7994","1",4.16733333333333,4.323,1.43866666666667,6
"7995","1",4.24448275862069,3.968,1.49066666666667,7
"7996","1",4.21766666666667,4.07310344827586,1.43791666666667,5
"7997","0",4.119,4.18071428571429,1.50333333333333,6
"7998","1",4.234,4.01785714285714,1.445,2
"7999","0",4.03588235294118,4.11137931034483,1.56516129032258,4
"8000","1",4.09096774193548,4.056,1.445,5
"8001","1",4.24448275862069,4.07310344827586,1.46741935483871,6
"8002","0",4.03588235294118,4.23612903225806,1.45678571428571,2
"8003","0",4.115,4.35827586206897,1.43766666666667,6
"8004","0",4.01964285714286,4.17967741935484,1.46033333333333,4
"8005","0",3.98612903225806,4.00066666666667,1.56516129032258,3
"8006","0",4.01964285714286,3.91892857142857,1.46033333333333,7
"8007","0",4.19266666666667,4.25666666666667,1.473,8
"8008","0",4.08806451612903,4.056,1.46033333333333,5
"8009","0",4.19266666666667,4.19791666666667,1.473,5
"8010","1",4.09096774193548,4.25366666666667,1.45233333333333,2
"8011","1",4.10344827586207,4.056,1.445,2
"8012","1",4.16733333333333,4.04166666666667,1.46571428571429,8
"8013","1",4.24448275862069,4.09833333333333,1.43791666666667,6
"8014","1",4.22357142857143,3.968,1.45392857142857,7
"8015","0",4.03588235294118,4.25366666666667,1.56516129032258,2
"8016","0",4.115,4.18071428571429,1.43965517241379,7
"8017","1",4.234,3.968,1.472,2
"8018","1",4.21766666666667,4.26666666666667,1.50333333333333,8
"8019","1",4.27266666666667,4.01785714285714,1.46571428571429,3
"8020","1",4.27266666666667,4.26666666666667,1.43766666666667,5
"8021","0",4.13034482758621,4.11137931034483,1.46178571428571,5
"8022","1",4.151,4.323,1.45233333333333,6
"8023","0",3.98612903225806,4.08176470588235,1.45678571428571,5
"8024","0",4.119,4.05461538461538,1.45392857142857,5
"8025","0",4.13034482758621,4.35827586206897,1.43766666666667,9
"8026","1",4.24448275862069,3.968,1.45392857142857,3
"8027","1",4.27266666666667,3.968,1.445,7
"8028","0",3.98612903225806,4.35827586206897,1.46033333333333,6
"8029","0",4.13034482758621,4.17967741935484,1.46178571428571,6
"8030","0",3.98612903225806,4.08176470588235,1.5041935483871,2
"8031","0",4.03588235294118,4.35827586206897,1.45678571428571,2
"8032","1",4.234,3.968,1.48931034482759,2
"8033","0",4.15035714285714,4.18071428571429,1.45233333333333,6
"8034","1",4.06230769230769,4.17967741935484,1.45678571428571,5
"8035","0",4.18,4.25666666666667,1.43965517241379,8
"8036","0",4.03588235294118,3.91892857142857,1.50423076923077,7
"8037","0",4.119,4.11137931034483,1.43965517241379,4
"8038","1",4.22357142857143,4.07310344827586,1.41965517241379,5
"8039","0",3.98612903225806,4.25366666666667,1.48529411764706,5
"8040","1",4.22357142857143,4.09833333333333,1.43766666666667,8
"8041","0",4.08806451612903,4.056,1.5041935483871,5
"8042","0",4.18,4.04166666666667,1.46571428571429,8
"8043","0",4.08806451612903,4.11137931034483,1.50423076923077,6
"8044","1",4.21766666666667,3.968,1.445,3
"8045","1",4.05866666666667,4.00066666666667,1.50423076923077,3
"8046","0",4.03588235294118,4.11137931034483,1.45678571428571,7
"8047","1",4.10344827586207,4.056,1.45392857142857,4
"8048","0",3.98612903225806,3.91892857142857,1.46033333333333,3
"8049","0",4.01964285714286,4.11137931034483,1.45678571428571,7
"8050","1",4.27266666666667,3.968,1.49928571428571,2
"8051","0",4.01964285714286,4.25366666666667,1.48529411764706,6
"8052","1",4.24448275862069,3.968,1.49066666666667,3
"8053","0",4.08806451612903,4.18071428571429,1.48529411764706,7
"8054","1",4.24448275862069,4.07310344827586,1.41965517241379,5
"8055","1",4.151,4.323,1.46178571428571,6
"8056","1",4.27266666666667,4.09833333333333,1.50333333333333,6
"8057","1",4.22357142857143,4.07310344827586,1.43766666666667,6
"8058","1",4.24448275862069,4.07310344827586,1.50333333333333,5
"8059","1",4.09096774193548,4.01214285714286,1.49928571428571,7
"8060","1",4.151,4.04166666666667,1.472,8
"8061","0",3.98612903225806,4.15677419354839,1.5041935483871,5
"8062","1",4.21766666666667,4.09833333333333,1.45655172413793,6
"8063","0",4.123,4.08176470588235,1.43791666666667,5
"8064","0",4.03588235294118,4.35827586206897,1.45678571428571,5
"8065","1",4.24448275862069,4.07310344827586,1.43791666666667,8
"8066","1",4.19125,4.04166666666667,1.445,7
"8067","0",4.15035714285714,4.01214285714286,1.46571428571429,2
"8068","0",4.115,4.00066666666667,1.49928571428571,2
"8069","1",4.18827586206897,4.323,1.46741935483871,8
"8070","0",4.08806451612903,4.17967741935484,1.56516129032258,5
"8071","1",4.27266666666667,4.26666666666667,1.43965517241379,5
"8072","1",4.18827586206897,4.323,1.43791666666667,7
"8073","1",4.16733333333333,4.23678571428571,1.41965517241379,6
"8074","0",4.18,4.19791666666667,1.43766666666667,5
"8075","1",4.234,4.09833333333333,1.43965517241379,5
"8076","0",4.19266666666667,4.19791666666667,1.41965517241379,8
"8077","1",4.06230769230769,4.23612903225806,1.48529411764706,2
"8078","0",4.08806451612903,4.23612903225806,1.45678571428571,6
"8079","0",4.01964285714286,4.05461538461538,1.46033333333333,6
"8080","1",4.234,4.01785714285714,1.49066666666667,7
"8081","0",4.18,4.323,1.41965517241379,5
"8082","0",4.115,4.15677419354839,1.50333333333333,6
"8083","1",4.151,4.04166666666667,1.45392857142857,7
"8084","0",4.18,4.04206896551724,1.445,5
"8085","1",4.19125,4.23678571428571,1.50333333333333,8
"8086","1",4.21766666666667,4.01785714285714,1.48931034482759,3
"8087","1",4.151,4.323,1.43766666666667,6
"8088","0",4.115,4.23612903225806,1.43791666666667,2
"8089","1",4.09096774193548,4.11137931034483,1.41965517241379,7
"8090","0",4.18,4.23678571428571,1.43965517241379,8
"8091","1",4.06230769230769,4.056,1.48529411764706,5
"8092","1",4.22357142857143,4.26666666666667,1.473,7
"8093","1",4.10344827586207,4.17967741935484,1.45655172413793,9
"8094","1",4.16733333333333,4.04166666666667,1.445,7
"8095","1",4.10344827586207,4.08176470588235,1.43965517241379,2
"8096","1",4.16733333333333,4.04206896551724,1.49066666666667,8
"8097","1",4.09096774193548,4.23612903225806,1.50333333333333,5
"8098","1",4.05866666666667,4.18071428571429,1.56516129032258,4
"8099","1",4.234,4.09833333333333,1.45233333333333,6
"8100","0",4.119,4.15677419354839,1.46178571428571,9
